model,tts_backend,word_count_low,word_count_high,row_count,conversion_time_s_mean,conversion_time_s_var,conversion_time_s_std,conversion_time_s_min,conversion_time_s_max,audio_duration_s_mean,audio_duration_s_var,audio_duration_s_std,audio_duration_s_min,audio_duration_s_max,real_time_factor_mean,real_time_factor_var,real_time_factor_std,real_time_factor_min,real_time_factor_max
Supertone/supertonic-3,supertonic,83,83,2,3.9650846677832305,0.06496865096777871,0.25488948775455356,3.710195180028677,4.219974155537784,37.86003112792969,6.340370259727933,2.5180091857910156,35.34202194213867,40.3780403137207,9.62896713945162,1.572589066007574,1.2540291328384576,8.374938006613162,10.882996272290077
Supertone/supertonic-3,supertonic,84,84,3,3.6369825582951307,0.23981349762638746,0.48970756337470167,2.9511818550527096,4.063419087789953,34.44972038269043,22.328006259114773,4.725251978372664,28.42681312561035,39.96825408935547,9.497455526214088,0.46601095844655194,0.6826499530847064,8.602138538487942,10.257879197625051
Supertone/supertonic-3,supertonic,85,85,2,4.382221930194646,0.022010737266639137,0.1483601606450975,4.233861769549549,4.530582090839744,37.32443428039551,9.196121494027466,3.032510757446289,34.29192352294922,40.3569450378418,8.503558311797764,0.163308908313967,0.40411496917828593,8.099443342619479,8.90767328097605
Supertone/supertonic-3,supertonic,86,86,4,3.6877542638685554,2.1276177814138757,1.458635588971377,2.687643440440297,6.205473920330405,35.66574573516846,180.91182603479228,13.450346688275076,27.597049713134766,58.95806884765625,9.736321308659498,0.14343161174499985,0.37872366145383607,9.348448746564435,10.34262879262089
Supertone/supertonic-3,supertonic,87,87,4,3.6285909560974687,0.3210620403716016,0.5666233673010685,2.9321798998862505,4.395805625244975,35.340901374816895,40.073929713488724,6.330397279277875,28.134422302246094,45.05221176147461,9.713598145433338,0.1175088821411294,0.3427956857096212,9.302018201222193,10.248908983313811
Supertone/supertonic-3,supertonic,88,88,1,3.384099773131311,0.0,0.0,3.384099773131311,3.384099773131311,29.796340942382812,0.0,0.0,29.796340942382812,29.796340942382812,8.80480569129681,0.0,0.0,8.80480569129681,8.80480569129681
Supertone/supertonic-3,supertonic,89,89,3,5.006396944324176,2.2256508467047516,1.4918615373769617,3.5933710793033242,7.069742474704981,48.60480244954427,134.5614908920478,11.600064262410264,35.89009475708008,63.93959426879883,9.862810941470933,0.389010324461229,0.6237069219282635,9.044119286886332,10.5564514534251
Supertone/supertonic-3,supertonic,90,90,1,6.8351077772676945,0.0,0.0,6.8351077772676945,6.8351077772676945,56.660491943359375,0.0,0.0,56.660491943359375,56.660491943359375,8.28962670227406,0.0,0.0,8.28962670227406,8.28962670227406
Supertone/supertonic-3,supertonic,91,91,3,3.777147471283873,0.8701724826047621,0.9328303611079359,2.710125882178545,4.982489658519626,37.80416297912598,112.42727827224735,10.603173028497052,26.916269302368164,52.177345275878906,9.94506211648892,0.18064720443802904,0.4250261220654903,9.431301778144157,10.472143215924225
Supertone/supertonic-3,supertonic,92,92,2,5.552232308778912,1.4140023493494025,1.1891183075495064,4.363114001229405,6.741350616328418,49.922964096069336,32.668356058598874,5.71562385559082,44.207340240478516,55.638587951660156,9.192695600209097,0.8824086590540117,0.9393660942646438,8.253329505944453,10.132061694473741
Supertone/supertonic-3,supertonic,93,93,3,3.8306626115615168,0.5919514369046567,0.7693838033807683,2.786346858367324,4.617358975112438,37.35545031229655,44.122288873051325,6.642461055441072,28.097204208374023,43.36192321777344,9.802513598893166,0.08845968238976788,0.2974217248113659,9.391066072942168,10.083886047424025
Supertone/supertonic-3,supertonic,94,94,2,5.23927979869768,0.018586523709699345,0.13633240154013038,5.10294739715755,5.375612200237811,45.907968521118164,5.777718072295102,2.403688430786133,43.50428009033203,48.3116569519043,8.756257830229721,0.0533304181408733,0.2309337960127822,8.52532403421694,8.987191626242504
Supertone/supertonic-3,supertonic,96,96,3,3.906482692807913,0.6262236910879299,0.7913429667899563,3.337380704469979,5.0255561443045735,37.20897547403971,87.33532239560817,9.345336933230827,30.6008243560791,50.42527770996094,9.439913054357946,0.17678859612884695,0.42046235994301195,9.116854454640816,10.033770643893321
Supertone/supertonic-3,supertonic,100,100,2,4.599054339807481,0.7444973818680862,0.8628426170907915,3.736211722716689,5.461896956898272,37.13218116760254,8.44109031113112,2.905355453491211,34.22682571411133,40.03753662109375,8.245586083499548,0.8376838113707645,0.9152506822563775,7.330335401243171,9.160836765755926
Supertone/supertonic-3,supertonic,101,101,1,2.914420916698873,0.0,0.0,2.914420916698873,2.914420916698873,28.184171676635742,0.0,0.0,28.184171676635742,28.184171676635742,9.670590653240161,0.0,0.0,9.670590653240161,9.670590653240161
Supertone/supertonic-3,supertonic,103,103,2,4.51488895341754,0.07378338933618217,0.27163098007440567,4.243257973343134,4.786519933491945,43.69180107116699,31.31955711491537,5.59638786315918,38.09541320800781,49.28818893432617,9.637579912534914,0.4352188021329269,0.6597111505294775,8.977868762005436,10.29729106306439
Supertone/supertonic-3,supertonic,104,104,2,4.524993027094752,1.8938272575336312,1.376163964625448,3.1488290624693036,5.9011569917202,40.745208740234375,151.7330495687347,12.317996978759766,28.42721176147461,53.06320571899414,9.00993395625558,0.000321614330327929,0.017933608959936898,8.992000347295642,9.027867565215516
Supertone/supertonic-3,supertonic,105,105,1,3.1686420598998666,0.0,0.0,3.1686420598998666,3.1686420598998666,28.47779083251953,0.0,0.0,28.47779083251953,28.47779083251953,8.987380175537867,0.0,0.0,8.987380175537867,8.987380175537867
Supertone/supertonic-3,supertonic,108,108,1,4.60875747166574,0.0,0.0,4.60875747166574,4.60875747166574,42.792911529541016,0.0,0.0,42.792911529541016,42.792911529541016,9.285129840879739,0.0,0.0,9.285129840879739,9.285129840879739
Supertone/supertonic-3,supertonic,109,109,3,6.027928817085922,0.035333280648012486,0.18797148892322071,5.805884724482894,6.265529837459326,56.1314951578776,12.483017653433812,3.5331314231760205,53.63319396972656,61.12809753417969,9.321607662143796,0.4339316594167498,0.6587348931222254,8.560041267232211,10.167051982065363
Supertone/supertonic-3,supertonic,110,110,3,4.907375735230744,0.6954007733072254,0.8339069332408895,3.7532011596485972,5.694253267720342,46.790828704833984,97.6360735775185,9.881096780090685,34.501258850097656,58.69573211669922,9.48138483016488,0.35186439486603793,0.5931815867557235,8.943776634178466,10.307889262571857
Supertone/supertonic-3,supertonic,111,111,1,3.5957532711327076,0.0,0.0,3.5957532711327076,3.5957532711327076,34.27260208129883,0.0,0.0,34.27260208129883,34.27260208129883,9.531410944250501,0.0,0.0,9.531410944250501,9.531410944250501
Supertone/supertonic-3,supertonic,112,112,2,3.820428056176752,0.33275074608867367,0.5768455131910741,3.2435825429856777,4.397273569367826,35.0148401260376,44.31464044017139,6.656924247741699,28.3579158782959,41.6717643737793,9.109751906519909,0.13467125544537056,0.36697582406116425,8.742776082458745,9.476727730581073
Supertone/supertonic-3,supertonic,115,115,2,4.033750918228179,0.025585880909580187,0.1599558717571199,3.8737950464710593,4.193706789985299,37.18850135803223,0.6228454019619676,0.7892055511474609,36.399295806884766,37.97770690917969,9.226084419418946,0.028969425564129087,0.17020407035123775,9.055880349067708,9.396288489770184
Supertone/supertonic-3,supertonic,117,117,2,4.045436333399266,0.5844428191152905,0.7644885997287929,3.280947733670473,4.809924933128059,37.8389310836792,88.67667047172381,9.416829109191895,28.422101974487305,47.255760192871094,9.243703819598712,0.3374818449661611,0.5809318763557059,8.662771943243007,9.824635695954418
Supertone/supertonic-3,supertonic,118,118,2,4.6219132747501135,2.63435188878249,1.6230686642229557,2.998844610527158,6.244981938973069,45.27136421203613,287.37656532731853,16.952184677124023,28.31917953491211,62.223548889160156,9.703565530922955,0.06770513200457853,0.2602020983861939,9.443363432536762,9.96376762930915
Supertone/supertonic-3,supertonic,119,119,3,5.636735207401216,2.563199379651513,1.6009994939572945,4.413212437182665,7.8983581298962235,47.35679372151693,107.19453006482541,10.353479128526093,39.700992584228516,61.9936408996582,8.543657923721645,0.28563607991245943,0.53444932398915,7.848927572048792,9.148833928882743
Supertone/supertonic-3,supertonic,120,120,1,7.583153363317251,0.0,0.0,7.583153363317251,7.583153363317251,72.88609313964844,0.0,0.0,72.88609313964844,72.88609313964844,9.61158104651129,0.0,0.0,9.61158104651129,9.61158104651129
Supertone/supertonic-3,supertonic,121,121,3,6.077903722102444,4.109593924353393,2.0272133396249625,4.168374918401241,8.884603786282241,50.69389724731445,67.17061310902743,8.195767999951403,39.4366455078125,58.712425231933594,8.826493515465126,2.6103165735363363,1.615647416219373,6.608333544663536,10.410230870191015
Supertone/supertonic-3,supertonic,122,122,1,11.713978817686439,0.0,0.0,11.713978817686439,11.713978817686439,75.39073181152344,0.0,0.0,75.39073181152344,75.39073181152344,6.435962791540495,0.0,0.0,6.435962791540495,6.435962791540495
Supertone/supertonic-3,supertonic,123,123,1,4.983341515995562,0.0,0.0,4.983341515995562,4.983341515995562,47.680686950683594,0.0,0.0,47.680686950683594,47.680686950683594,9.568015115487833,0.0,0.0,9.568015115487833,9.568015115487833
Supertone/supertonic-3,supertonic,127,127,1,8.322229980491102,0.0,0.0,8.322229980491102,8.322229980491102,64.25178527832031,0.0,0.0,64.25178527832031,64.25178527832031,7.720501047067767,0.0,0.0,7.720501047067767,7.720501047067767
Supertone/supertonic-3,supertonic,128,128,1,7.1600620187819,0.0,0.0,7.1600620187819,7.1600620187819,70.93419647216797,0.0,0.0,70.93419647216797,70.93419647216797,9.906924868261909,0.0,0.0,9.906924868261909,9.906924868261909
Supertone/supertonic-3,supertonic,130,130,1,3.6675463197752833,0.0,0.0,3.6675463197752833,3.6675463197752833,30.01877212524414,0.0,0.0,30.01877212524414,30.01877212524414,8.184974232877158,0.0,0.0,8.184974232877158,8.184974232877158
Supertone/supertonic-3,supertonic,132,132,1,5.804155309684575,0.0,0.0,5.804155309684575,5.804155309684575,55.6160774230957,0.0,0.0,55.6160774230957,55.6160774230957,9.582113926258486,0.0,0.0,9.582113926258486,9.582113926258486
Supertone/supertonic-3,supertonic,134,134,1,4.879661399871111,0.0,0.0,4.879661399871111,4.879661399871111,44.52520751953125,0.0,0.0,44.52520751953125,44.52520751953125,9.124651050728094,0.0,0.0,9.124651050728094,9.124651050728094
Supertone/supertonic-3,supertonic,136,136,1,7.003693617880344,0.0,0.0,7.003693617880344,7.003693617880344,64.38282775878906,0.0,0.0,64.38282775878906,64.38282775878906,9.192696207386984,0.0,0.0,9.192696207386984,9.192696207386984
Supertone/supertonic-3,supertonic,137,137,1,3.9294366370886564,0.0,0.0,3.9294366370886564,3.9294366370886564,33.89366149902344,0.0,0.0,33.89366149902344,33.89366149902344,8.625577819250816,0.0,0.0,8.625577819250816,8.625577819250816
Supertone/supertonic-3,supertonic,144,144,1,7.190449353307486,0.0,0.0,7.190449353307486,7.190449353307486,73.70015716552734,0.0,0.0,73.70015716552734,73.70015716552734,10.249728986913247,0.0,0.0,10.249728986913247,10.249728986913247
Supertone/supertonic-3,supertonic,156,156,1,3.4758140444755554,0.0,0.0,3.4758140444755554,3.4758140444755554,28.497570037841797,0.0,0.0,28.497570037841797,28.497570037841797,8.198818945200971,0.0,0.0,8.198818945200971,8.198818945200971
Supertone/supertonic-3,supertonic,158,158,1,3.451276452280581,0.0,0.0,3.451276452280581,3.451276452280581,28.447389602661133,0.0,0.0,28.447389602661133,28.447389602661133,8.242570537594368,0.0,0.0,8.242570537594368,8.242570537594368
Supertone/supertonic-3,supertonic,162,162,1,6.345545739866793,0.0,0.0,6.345545739866793,6.345545739866793,66.2100601196289,0.0,0.0,66.2100601196289,66.2100601196289,10.434100207276861,0.0,0.0,10.434100207276861,10.434100207276861
Supertone/supertonic-3,supertonic,166,166,1,3.5145941572263837,0.0,0.0,3.5145941572263837,3.5145941572263837,28.452287673950195,0.0,0.0,28.452287673950195,28.452287673950195,8.09546889374104,0.0,0.0,8.09546889374104,8.09546889374104
Supertone/supertonic-3,supertonic,171,171,1,3.25792349409312,0.0,0.0,3.25792349409312,3.25792349409312,28.452062606811523,0.0,0.0,28.452062606811523,28.452062606811523,8.733189302449068,0.0,0.0,8.733189302449068,8.733189302449068
Supertone/supertonic-3,supertonic,175,175,1,5.334275650791824,0.0,0.0,5.334275650791824,5.334275650791824,50.47671890258789,0.0,0.0,50.47671890258789,50.47671890258789,9.462712879319442,0.0,0.0,9.462712879319442,9.462712879319442
Supertone/supertonic-3,supertonic,176,176,1,6.732647851109505,0.0,0.0,6.732647851109505,6.732647851109505,61.67803955078125,0.0,0.0,61.67803955078125,61.67803955078125,9.16103751670556,0.0,0.0,9.16103751670556,9.16103751670556
Supertone/supertonic-3,supertonic,182,182,1,7.849969948641956,0.0,0.0,7.849969948641956,7.849969948641956,75.07601165771484,0.0,0.0,75.07601165771484,75.07601165771484,9.563859753463513,0.0,0.0,9.563859753463513,9.563859753463513
Supertone/supertonic-3,supertonic,188,188,1,8.031423836015165,0.0,0.0,8.031423836015165,8.031423836015165,72.23157501220703,0.0,0.0,72.23157501220703,72.23157501220703,8.993620121042587,0.0,0.0,8.993620121042587,8.993620121042587
Supertone/supertonic-3,supertonic,194,194,1,6.874969649128616,0.0,0.0,6.874969649128616,6.874969649128616,64.83692932128906,0.0,0.0,64.83692932128906,64.83692932128906,9.430867717286137,0.0,0.0,9.430867717286137,9.430867717286137
Supertone/supertonic-3,supertonic,195,195,1,9.854715537279844,0.0,0.0,9.854715537279844,9.854715537279844,90.4209976196289,0.0,0.0,90.4209976196289,90.4209976196289,9.175404127858513,0.0,0.0,9.175404127858513,9.175404127858513
Supertone/supertonic-3,supertonic,201,201,1,8.823391154408455,0.0,0.0,8.823391154408455,8.823391154408455,85.06104278564453,0.0,0.0,85.06104278564453,85.06104278564453,9.640402572784643,0.0,0.0,9.640402572784643,9.640402572784643
Supertone/supertonic-3,supertonic,205,205,1,12.024646427482367,0.0,0.0,12.024646427482367,12.024646427482367,107.64491271972656,0.0,0.0,107.64491271972656,107.64491271972656,8.952023110941855,0.0,0.0,8.952023110941855,8.952023110941855
Supertone/supertonic-3,supertonic,208,208,1,10.275028987787664,0.0,0.0,10.275028987787664,10.275028987787664,98.61154174804688,0.0,0.0,98.61154174804688,98.61154174804688,9.597203264852212,0.0,0.0,9.597203264852212,9.597203264852212
Supertone/supertonic-3,supertonic,209,209,1,10.56016403529793,0.0,0.0,10.56016403529793,10.56016403529793,106.12831115722656,0.0,0.0,106.12831115722656,106.12831115722656,10.049873354475066,0.0,0.0,10.049873354475066,10.049873354475066
Supertone/supertonic-3,supertonic,212,212,1,6.881787406280637,0.0,0.0,6.881787406280637,6.881787406280637,67.98445892333984,0.0,0.0,67.98445892333984,67.98445892333984,9.878895541192406,0.0,0.0,9.878895541192406,9.878895541192406
Supertone/supertonic-3,supertonic,229,229,1,8.036931309849024,0.0,0.0,8.036931309849024,8.036931309849024,76.3887939453125,0.0,0.0,76.3887939453125,76.3887939453125,9.504721516245917,0.0,0.0,9.504721516245917,9.504721516245917
Supertone/supertonic-3,supertonic,264,264,1,3.1514267027378082,0.0,0.0,3.1514267027378082,3.1514267027378082,28.12906265258789,0.0,0.0,28.12906265258789,28.12906265258789,8.925818464427781,0.0,0.0,8.925818464427781,8.925818464427781
Supertone/supertonic-3,supertonic,279,279,1,13.08872738480568,0.0,0.0,13.08872738480568,13.08872738480568,115.97108459472656,0.0,0.0,115.97108459472656,115.97108459472656,8.860378949396868,0.0,0.0,8.860378949396868,8.860378949396868
Supertone/supertonic-3,supertonic,363,363,1,16.636755913496017,0.0,0.0,16.636755913496017,16.636755913496017,152.359130859375,0.0,0.0,152.359130859375,152.359130859375,9.157983182032424,0.0,0.0,9.157983182032424,9.157983182032424
Supertone/supertonic-3,supertonic,481,481,1,27.42786918580532,0.0,0.0,27.42786918580532,27.42786918580532,273.0013732910156,0.0,0.0,273.0013732910156,273.0013732910156,9.953429901594447,0.0,0.0,9.953429901594447,9.953429901594447
Supertone/supertonic-3,supertonic,564,564,1,30.798805145546794,0.0,0.0,30.798805145546794,30.798805145546794,308.94366455078125,0.0,0.0,308.94366455078125,308.94366455078125,10.031027602882558,0.0,0.0,10.031027602882558,10.031027602882558
Supertone/supertonic-3,supertonic,908,908,1,36.8321030549705,0.0,0.0,36.8321030549705,36.8321030549705,366.1563720703125,0.0,0.0,366.1563720703125,366.1563720703125,9.941229028487408,0.0,0.0,9.941229028487408,9.941229028487408
hexgrad/Kokoro-82M,kokoro,1,1,5205,0.020791784624629748,4.575505537922247e-06,0.002139043136059263,0.02000556420534849,0.03558091539889574,1.3557737459978656,0.01180391038863559,0.10864580244370046,1.25,1.7,65.72972499777798,20.67472860694451,4.546947174417634,44.698634735344044,78.86106797027962
hexgrad/Kokoro-82M,kokoro,2,2,1350,0.030790032810474786,0.00010289707358206544,0.010143819477004972,0.02060497086495161,0.05638897605240345,2.1154036243822074,0.33761487003628726,0.5810463579063957,1.45,3.175,71.23498325416176,107.14378358283547,10.351028141341104,43.22946835175896,89.01367797019232
hexgrad/Kokoro-82M,kokoro,3,3,1296,0.0324542435887709,0.0001371142908220017,0.011709581154849293,0.021050814539194107,0.05923790577799082,2.5735205831903945,1.3278167435729018,1.1523093089847456,1.55,7.325,80.93079708764026,258.1561460015769,16.067238281720254,50.30895237386034,140.74650529245184
hexgrad/Kokoro-82M,kokoro,4,4,1467,0.029478982898895258,8.327531428044118e-05,0.009125530904031896,0.021283329464495182,0.057714289985597134,2.2881718395155186,0.462586722174436,0.6801372818589171,1.55,4.325,79.21950964439338,247.99990567153242,15.748012753091496,48.76195718018867,122.87100559261944
hexgrad/Kokoro-82M,kokoro,5,5,1396,0.03351393273132883,0.00011772450662129559,0.010850092470633399,0.022152554243803024,0.060620108619332314,2.788734076433121,0.7522028958451661,0.8672963137504771,1.775,5.45,85.97024636043923,383.55444039622836,19.584545958388425,51.88892211523425,129.7579011896963
hexgrad/Kokoro-82M,kokoro,6,6,1327,0.03156994830848158,8.781319491314718e-05,0.00937086948543982,0.022428524680435658,0.058995286002755165,2.799518828451883,0.5109448521559496,0.7148040655703839,1.85,4.875,91.25642340420846,405.5330855945736,20.137852060102478,56.27079590858266,139.5565655427853
hexgrad/Kokoro-82M,kokoro,7,7,1137,0.032576622801922986,8.313240222658655e-05,0.009117697199764125,0.02282390370965004,0.05885650124400854,3.1442082111436953,0.48168138675564653,0.6940326986213593,2.175,5.1,100.54057157002235,562.1147269534324,23.70895879100203,60.929240241464846,152.7778821758041
hexgrad/Kokoro-82M,kokoro,8,8,1477,0.03345932985709923,7.209982350814167e-05,0.00849116149346729,0.023651203140616417,0.059449282474815845,3.5008276899924757,0.44602734352220336,0.6678527858160085,2.5,5.35,108.68347053985703,696.181896894957,26.38525908333964,66.1860445871865,165.47111382436097
hexgrad/Kokoro-82M,kokoro,9,9,1428,0.03456243813982231,6.975926126109266e-05,0.008352200983039898,0.023875500075519085,0.05936091486364603,3.836547433903577,0.5656189895851725,0.7520764519549675,2.7,5.65,114.80855179058493,717.3281401288167,26.78298228593703,70.7484589941617,174.35897688843525
hexgrad/Kokoro-82M,kokoro,10,10,1400,0.035747558230327235,7.43863774384202e-05,0.008624753761031105,0.024710475467145443,0.06101087760180235,4.192003968253968,0.5161538214128244,0.7184384604215064,3.025,6.025,121.53095020452837,861.6152678751481,29.353283766474036,77.63308619658048,180.27939783531568
hexgrad/Kokoro-82M,kokoro,11,11,1470,0.036126853695277364,7.52348781839509e-05,0.008673804135669129,0.02538102399557829,0.062040301971137524,4.666414523449319,0.6508368417860437,0.806744595139034,3.3,6.85,133.4670652591244,906.7128861179791,30.11167358547145,81.71737741348737,192.46838547139058
hexgrad/Kokoro-82M,kokoro,12,12,1574,0.036768669898537554,7.722385328044991e-05,0.008787710354833613,0.026012036949396133,0.0623691426590085,5.019456214689265,0.6609332494952759,0.8129780129224135,3.6,7.175,141.32756859226285,1003.8728451440866,31.683952486141727,88.8856532489161,201.09597711957238
hexgrad/Kokoro-82M,kokoro,13,13,1622,0.037638496948814354,7.104278177043802e-05,0.008428688021895106,0.026625688187777996,0.06258156057447195,5.444212328767123,0.7795572562863576,0.8829253967840984,3.95,7.475,149.27899116961564,1092.6204747493218,33.05481016053975,94.7834320388804,210.44408403695783
hexgrad/Kokoro-82M,kokoro,14,14,1648,0.038093803230186074,6.725947957423059e-05,0.008201187692903424,0.027079525403678417,0.06338046863675117,5.823534366576819,0.8944558202475098,0.9457567447539086,4.225,8.1,157.00901233071198,1059.2971941992337,32.546846148271165,99.6485490234379,218.8519938049655
hexgrad/Kokoro-82M,kokoro,15,15,1728,0.03897107690979743,5.810100099992978e-05,0.007622401262064978,0.02787834405899048,0.06207163445651531,6.21116645244216,0.8857047608539959,0.9411188877362923,4.625,8.55,163.34538448015778,1017.4420206096449,31.89736698553103,109.96100006698113,225.6480506559185
hexgrad/Kokoro-82M,kokoro,16,16,1899,0.039805134794865,6.462957607883025e-05,0.008039252208932758,0.028832070529460907,0.06490740459412336,6.561541837331773,1.117597549595454,1.0571648639618392,4.775,9.225,169.0568623672852,1129.3631492242018,33.605998708924005,109.24911338391338,234.69015099953282
hexgrad/Kokoro-82M,kokoro,17,17,1992,0.03879605495707698,5.454836465776279e-05,0.007385686471666855,0.027883686125278473,0.052096412517130375,6.672991071428571,1.244507682955995,1.1155750458646854,4.575,9.075,175.19224728883827,1054.9370835940933,32.4797950054198,118.01045450055523,236.12067809221702
hexgrad/Kokoro-82M,kokoro,18,18,1695,0.04156165457651263,6.475331824837124e-05,0.0080469446529954,0.030409914441406727,0.06630549300462008,7.3591311475409835,1.1469768680462242,1.0709700593603093,5.425,10.025,181.02465860156647,1108.5619580058983,33.29507408019838,121.01083686431629,239.5350699416204
hexgrad/Kokoro-82M,kokoro,19,19,1792,0.04274357394107315,5.527087183781051e-05,0.007434438232833097,0.031088411808013916,0.06574318930506706,7.806172456575682,1.2020617767103423,1.0963857791445228,5.725,10.275,185.76240769308706,1063.361490142248,32.609224003987705,126.46938107741704,246.9431708995309
hexgrad/Kokoro-82M,kokoro,20,20,1740,0.044168107186611814,5.9451680006580786e-05,0.007710491554147556,0.031564924865961075,0.06791632622480392,8.249058109833971,1.582376587300131,1.2579255094400983,5.975,11.45,189.60742019906752,1042.8042042249792,32.292479065952485,126.4144405960672,250.55922111044507
hexgrad/Kokoro-82M,kokoro,21,21,1679,0.044260193998133364,4.930874818966489e-05,0.00702201881154308,0.03249319922178984,0.05965716764330864,8.560043017868962,1.3757565997378152,1.1729265108001503,6.45,11.3,196.49839400476003,964.313646600153,31.053399920140034,136.79381266484688,254.19787218619723
hexgrad/Kokoro-82M,kokoro,22,22,1578,0.04579685253130508,4.916605385471603e-05,0.00701185095782248,0.032941984944045544,0.06676275748759508,8.97024647887324,1.7022467702340807,1.3047017936042247,6.575,11.875,198.59047311870287,1022.687823857164,31.979490675386998,140.27771998040876,259.61107104675403
hexgrad/Kokoro-82M,kokoro,23,23,1530,0.046085819274224935,5.168240996927093e-05,0.0071890479181370695,0.03411118034273386,0.06741512287408113,9.332311320754716,1.7827372739066736,1.3351918491013468,6.9,12.55,204.49008920274628,963.6315358978104,31.042415110583946,139.81655632003225,260.64180535077446
hexgrad/Kokoro-82M,kokoro,24,24,1274,0.04847919672766593,4.453900343505394e-05,0.006673754822815559,0.034905826672911644,0.0672957943752408,9.808049738219895,1.7037806423777675,1.3052894860442903,7.525,12.825,204.83882730060708,769.7730795027715,27.744784726192623,150.67563923306878,260.2063355845945
hexgrad/Kokoro-82M,kokoro,25,25,1165,0.04963012216603818,4.611504246012519e-05,0.0067908057298177215,0.03650137037038803,0.07052854727953672,10.355243088655863,1.6523295166943686,1.28542970118726,8.025,13.175,210.63425194119475,780.0062469965212,27.92859192649213,153.48394965652133,264.32315682286537
hexgrad/Kokoro-82M,kokoro,26,26,1124,0.052234850594729716,8.156797485949257e-05,0.00903149903723034,0.037525287829339504,0.08578066900372505,10.739204545454546,1.6657017634971254,1.2906206892410819,8.45,13.925,209.98821018787754,929.4874771984727,30.487497063525446,138.4080038523855,266.7912332292271
hexgrad/Kokoro-82M,kokoro,27,27,1056,0.052382001542535264,5.988609524823365e-05,0.007738610679458791,0.03824406489729881,0.07860815059393644,11.127368421052632,2.315318074792244,1.5216169277424079,8.35,14.925,215.5329516594446,815.7243009771627,28.56088760835634,152.69664376653134,271.4100180690043
hexgrad/Kokoro-82M,kokoro,28,28,895,0.05371723515762491,5.93508946162594e-05,0.00770395318107914,0.038585993461310863,0.07653239648789167,11.552639751552794,2.400805919910497,1.549453426183084,8.7,15.05,217.40214297375974,778.970412476559,27.91004142735297,152.8764358221956,271.01513684907434
hexgrad/Kokoro-82M,kokoro,29,29,792,0.054694144081408054,5.584910173324148e-05,0.007473225657856283,0.040808784775435925,0.08445907663553953,12.023455056179776,2.23860014123848,1.4961952216333536,9.15,15.45,222.53119046885422,790.1199027169201,28.109071537795767,150.86926744039715,278.71170191500386
hexgrad/Kokoro-82M,kokoro,30,30,685,0.05810623216885029,0.00010304380248519594,0.010151049329266209,0.042568317614495754,0.10665511339902878,12.486385737439223,2.421573160769027,1.5561404694850098,9.675,15.875,218.02439210356147,803.4114299262473,28.34451322436579,138.35983574064815,271.6354847673582
hexgrad/Kokoro-82M,kokoro,31,31,561,0.05756293601070595,5.576498625257534e-05,0.007467595747800984,0.042607538402080536,0.08621141221374273,12.791485148514852,2.4361527448289384,1.5608179729965113,9.925,16.65,224.08130168576938,594.297625581849,24.378220312029526,158.40286321638342,272.3421935591077
hexgrad/Kokoro-82M,kokoro,32,32,528,0.05862624646250565,8.630884654309574e-05,0.009290255461670349,0.04286649636924267,0.09516456909477711,13.192384453781512,2.791826194632265,1.6708758764888147,10.35,17.0,228.84760206956298,723.2712035032463,26.893701930066197,153.24596191528244,272.3040212698876
hexgrad/Kokoro-82M,kokoro,33,33,480,0.061607549107133376,0.00012635184914049462,0.011240633840691308,0.04518324788659811,0.10915571264922619,13.650694444444445,2.9907344714506174,1.729374011441891,10.475,17.1,223.96721595948796,913.48313071798,30.223883448656625,139.8141616360274,277.27013976354056
hexgrad/Kokoro-82M,kokoro,34,34,390,0.06363338738413794,0.00018103801183830197,0.013455036671756118,0.04591796547174454,0.11403416469693184,14.2,3.0887499999999997,1.7574839970821925,11.025,18.025,228.4752290978353,996.7795577217933,31.57181587621772,131.32029370144465,279.65776145055975
hexgrad/Kokoro-82M,kokoro,35,35,279,0.06407525300222683,0.000122596870416887,0.011072347105148348,0.045872028917074203,0.09886928461492062,14.897709163346613,3.0540062062506945,1.747571516777123,11.425,19.275,236.11334458805447,642.6800246761574,25.35113458360705,160.66917228774346,285.08579410388177
hexgrad/Kokoro-82M,kokoro,36,36,312,0.06535999353842012,0.0001255363249192693,0.0112042993943963,0.04806138575077057,0.10365744773298502,15.1125,4.4688125,2.113956598419182,12.0,20.725,233.7944967230464,570.7356863265328,23.890075059039326,140.03658000162895,273.7609594187637
hexgrad/Kokoro-82M,kokoro,37,37,240,0.06574571529334342,0.00010704835107220272,0.01034641730611146,0.048104328103363514,0.10146140400320292,15.394097222222221,4.220060643325617,2.0542786187188966,11.925,21.05,237.4214123150172,621.2974187012728,24.92583837509328,164.06659400714085,278.26739698723446
hexgrad/Kokoro-82M,kokoro,38,38,242,0.066862187762702,8.542099702630195e-05,0.009242348025599445,0.055019850842654705,0.10423406958580017,15.737729357798164,2.30539128913812,1.5183515038152793,12.625,18.9,236.94762966892472,785.125160877086,28.020084954851335,155.5881632882309,287.7898068533522
hexgrad/Kokoro-82M,kokoro,39,39,167,0.06793250954580425,0.00013386039294553223,0.011569805225047318,0.05678173340857029,0.11220846138894558,16.00662251655629,3.931106804526117,1.9827018950225768,12.175,21.225,238.01393401816685,618.0228897612755,24.86006616566568,148.30376408571277,273.79153104366117
